id,category/id,category/name,name
0005a267-42b3-48bd-9b3c-cd2b7f762857,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Dub stepper
003c90d7-fcb6-f572-bdee-bc3d7314afba,4b18e943-ebdf-421a-b711-704e09dedcd1,Language,Indonesian
00421bfd-d357-e647-8075-1eb56cf5e56b,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Screwed & Chopped
00479ff5-886e-2507-5c11-fcb83ca1ac8f,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Screw
0070841d-b1d6-2d6f-d9f6-3b093698a17f,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Aboriginal rock
008a16ed-f92b-9d47-ad7b-40a0fb3aa02e,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Best of the best slow
00a30259-d108-43d7-ac56-8365defd11c1,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Hip Hop / Rap
00abdb4b-6764-4b28-12f3-b92df806188c,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Rivethead
00b0f3b6-7e4b-b35a-4bc3-01505d2021b5,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Gothic (Goth Rock)
00d71ff2-a08f-ae02-9bd9-7aff721b5443,fbd03361-1248-452d-97d9-40142566b764,Voice Family,Soul medium male (Marvin Gaye)
00dbd7f1-2131-feb1-023f-d538bd871145,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Ganglat (Swedish traditional folk music)
00eb98fc-8af9-b8b5-4b6c-c2662c7a80c5,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,House
00fddaf9-e43c-ea3c-dd4a-fd2720f217a0,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,New Orleans funk
00ff8a09-faff-3a5f-84cf-6021db8272ac,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,subtle
0128e527-64a5-eb50-7722-a95e0e5903e7,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Stoner metal
014f218b-d609-c2c9-7e64-6649e3d050b0,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Jingle
0158d0de-e706-4d42-a727-ee006188c5e1,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,Soothing
01d8e131-f960-8131-8102-0069012581a5,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Educational
01f32f78-7e2e-0c27-5f03-5aba9e45cef3,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Blind performer
022aaac5-69e9-9a27-88d6-3b48115391fe,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Pray
023a62fb-7851-bea2-ea4f-06d06259c1da,4b18e943-ebdf-421a-b711-704e09dedcd1,Language,Austronesian language
025761ad-3439-2a8f-cdcb-9a2894bbf686,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Power metal
029ff40a-fdc1-bd7e-1430-5eef8785b0b5,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Emo rock
02a63b0d-8398-2542-fae3-85fbf06c0666,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Big band
02c797a5-a25f-46a5-282d-c2153355ca81,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Neo Bop
02d36e11-6874-058a-ed2c-c76dadcdd4c3,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Future beats
03059e21-bdd5-4d8a-5778-afd7fb5e6e48,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Baile Funk (Funk carioca)
030aca03-360d-73c8-23c2-fe4a1de6e5e8,12dfffe2-c3ad-42b5-924c-7b12c37058bd,Tessitura,Mezzo-soprano Vocal
03260f44-5980-cdd0-239a-3f1ca2eeb499,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Norteno
033954a1-25bc-4927-73d3-c4fc43d81752,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Rock New Wave (Post Punk)
0376e1f1-7489-89a5-7a91-8841dd30819b,a384ee29-60a6-4b0a-bb74-cd448363e12f,Visual,Visual : Fun house/ Amusement Park
03913886-fe4a-5982-68e1-e14e91adbaaf,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,maniac
03a88ccd-d1c5-9e02-7a27-5c1770cf06ad,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Hardcore dub
03af43e6-8df1-4f07-9d25-8f6c2854b31b,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,House
03b174f0-ca57-a11b-bbe8-65ffdc5938b7,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Epic Folk
03def0f6-e74a-fa81-ca87-37ce45ae233a,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Bikutsi (Cameroon dance music)
03e65208-aa23-4f4f-825b-7d51991ce7e1,c3dc5e79-7da5-454e-8761-2159b038be22,Theme,Betrayal & Jealousy
03e91f6e-15a0-c61c-4182-40ec9a1ed7ee,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chamber pop
03ead5ab-ee5c-42a4-d6c7-175b2bdf2780,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Bump
03f1570d-cd3b-fdca-de2b-61a220101b7f,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Cadence-lypso
042a28a5-634a-2a31-e6cb-6cf7ee417204,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Remix
042aa942-b78c-1fce-3f86-a5e736bff210,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Country boogie
043abc17-ea06-71ae-d51b-ecaad0464df8,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Garage Rap
044705ca-844f-932a-d15f-4fb8742d9c6b,ee89f3ac-6974-4563-b459-91933c253f28,Rhythmic Mood,Chaotic
044bc3c6-9073-b7f4-e171-31f09e59fd73,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,deep
0453b572-1071-6ce7-7994-f626e4ca8a95,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,generous
047f73df-51d0-6956-fb12-09eca8b1d379,917cf1c3-df63-4cf9-8918-ef0cf814882e,Soundkey,F minor / fa mineur
048626eb-af71-d49f-a5a0-18fbbc1e9640,4092cc43-8550-4501-acd2-911b112db36c,Ethnic Group,Afro caribbean
04a26ec4-1148-33e8-f372-8da5af0e23e9,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Hörspiel
04afc9f1-b9cb-40e1-928b-0c1bc988fad0,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Jazz Mainstream
04ead4a4-2a90-bc36-579d-408f47e4f0ac,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,bright
04ed53fb-037a-fb70-b79f-2c406aa55f1f,b9ef2d48-8352-4228-9809-f6ae19c107c2,Instruments Family,Organ/Keyboard classical Master
04efd7ab-8312-af05-48ef-036925526210,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Salsaton / Salsa - Ragga
0500f7d5-9cc3-d0b9-ad0a-af2a8547ee05,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Water
0528c3bf-5461-1249-b384-afc2fe7f35f2,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,seductive
053c09b7-b248-aa12-ab35-c2a9f6e6c049,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Visual kei
05403993-3240-163d-521a-ceaed0d5a911,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Rhythm & Blues
05406815-88b0-f12f-641b-d71755cc3bc0,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Prelude
05444eff-968e-dac7-720d-c557adff08bb,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Artificial lounge
056281d8-8ce9-955c-3b57-75ecf50071b8,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,enigmatic
0576e015-37bc-a514-f8c5-4770cbbb48e6,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Shock Jock
058a4655-84a6-b47a-9283-b37ca89769a7,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,New Orleans
058b88f7-2754-b3ca-f95b-f879d8dea7d8,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,majestic
0592bfe0-462f-f680-a1e4-98267b667b04,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Afro-Cuban
0599f73b-6a25-e9da-4668-589a71739a73,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,pretentious
05a34ca5-5e9f-95c0-793e-67d67fa2603d,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Korean court music
05ad149b-7c74-a04e-7bf6-6f65833f5edb,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Partita/Cassation
05afcca7-01f0-cc3f-2280-85a20f0ba5fc,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Urban Groove (African style)
05bc2438-a608-ca8e-d787-0abf17a760a2,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Electro Pop & dance pop...
05d6287d-55fc-4a97-9426-bddc097dee94,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Funk
060701bc-f991-a3a3-138e-5fe17e519301,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Symphonic black metal
06132ef1-2688-4032-9232-01a699193748,0aeb92cb-1975-11e9-90d0-0a09535325ba,Acoustic Attribute,Spectral Energy
066acf25-8271-74c7-e2a3-418ed26c2826,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Jive
0670a5bc-bd72-2da9-ed68-9e96195e5b29,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Field Recording - Natural Sounds
067e2151-e85d-ec31-061f-d3b74f00b46e,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Blackened thrash metal
06cb5405-5031-9d8b-b099-9b6966afdb6a,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,cerebral
06eba1f8-b2d8-1c7e-ba53-7248525f62fd,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Nueva Cancion
06f9e4e8-b97e-adef-264e-7dc6fcf78f51,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Talk box
070891ab-7ec8-c853-46fc-2a2d1e5045de,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Modern Classic
071fa363-d13d-a011-643c-019f3f34a816,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,laid-back
073436f8-9a7f-9513-883e-bca7a59685c0,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Funktronica
07532fa3-b914-43f4-9058-db087a4e1aa8,ca7fd560-9d5a-4f00-8a06-ddf6602e5416,Enneagram,Type 6 - Loyalist
07748d81-e0b6-1c68-a474-91f717818099,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Eurodance ( Euro House)
078d2dcf-9029-10a8-047c-7b9ee6c3c097,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chill out jazzy
078d74de-f741-ccd7-8901-e04f16e1ed19,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,"Reggae, Ragga, Dub"
07987da6-f33d-db60-ee17-49f37b3a4137,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,African blues
07a32bae-d664-d5df-bd18-6b1cfeed09f0,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Rapero (South american rapper)
07c22a31-6d9b-e68d-ae8f-42b453fb3b72,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Uplifting trance
07c7436a-ef77-6207-0036-a35feb5d8cb1,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Soundtrack And Movie Theme
07c89dbb-3ae6-9886-68ed-529d309fd7ed,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Electronicore
07cdd1cc-6525-41fc-ac33-8d6324609a18,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,solid
07cef101-2dcd-440b-acf8-dfd2b50325fa,3132f4f1-6e8c-43ad-b97f-c42b60d01429,Ego Equilibrium,Caution
0800f15b-e001-6a8b-9d98-a8bb0018feb2,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Slowcore
080b82c7-6dba-8d94-ae28-0acf2fbaa1ce,b9ef2d48-8352-4228-9809-f6ae19c107c2,Instruments Family,Jazz Trumpet Master
08138b57-e95a-f490-6de0-cf0692842e96,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Charanga
08287550-7a96-e57d-05dc-ff1c4219232d,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Soca
083ae5b4-a1b7-cf1f-4701-f4f2c2cff60b,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,hypnotic
083d19df-cd12-c170-ef1a-9b454e7dd49a,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Compas / Kompa ( Haitian music)
083e35f9-ddd6-9113-3003-be34a47250da,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Manga
088935f0-db09-92a6-0e70-43e7a3c5aef2,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Cyberpunk
08987aae-8f01-b2ff-b1ae-62e6a5e41282,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Zeitgeist
08ab2ea5-5096-9ff4-5b23-07e9a171f3e6,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Roots reggae
08bf559f-9f7a-79cd-9435-7e5af19f87f0,4b18e943-ebdf-421a-b711-704e09dedcd1,Language,Quechua
08ce4943-4f6e-d54c-6a89-ea7b7541aeb2,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,enchanting
08de6e92-e800-7740-c831-69ee3e49f0e5,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Disco polo
08edef0f-102f-923c-f5a3-6dcfe76ba45f,0e532c9d-ab1f-4f11-be06-4a04bdd4e646,Fact,NME tops singles
08fadf31-6a7d-50fd-e715-081bd60e59bc,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Slow
090b8394-fc31-a737-25a3-dc09708979fd,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Nashville Sound/ Countrypolitan
090c5ef7-4f32-f689-47a2-e863d7bf2f71,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Lowercase (Microsound)
09119045-e652-2cc0-b1f2-a4ef5ef5b23d,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Pre-War
093694b0-0cb7-729a-15e8-e64a2313f340,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Italo-Disco
094a5811-e347-b1f4-d633-1bad0f06599b,8de7e7f9-b2ca-4ecc-be62-56da1a2e6e6e,Situation,Candle light dinner
0955aee6-5c81-8424-0c53-d720143b3118,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Tropicalia / Tropicalismo
0959f081-9d72-1317-30aa-4e596b73d079,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Raï'n'B
095a8c30-3f6e-2a7d-ff6c-e7866676ea98,ee89f3ac-6974-4563-b459-91933c253f28,Rhythmic Mood,Lyrical
09621d0f-410b-fb8f-a157-8ff9217c3540,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,"Ilot ""Silence"""
0963c10a-7a05-e462-5022-e21b6734af33,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Isicathamiya (Zulu a cappella singing)
0965833e-0636-00bc-989a-f3055bcb788f,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Concerto grosso
096c5206-cb6b-fe9b-7ba3-a87d827ccabf,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Latin gospel
098d35c5-1937-aae1-c394-19d4f148f0ff,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Indietronica / Indie electronic
09965921-2d62-3fdf-2863-27d65a47b484,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Pumping tribe
09d1eb1a-3a50-4466-9117-06d4b949a34b,bbed6dc9-c752-4b2c-9a9c-40b2264e7fdc,MBTI,ESTJ
09dcc9bb-87ae-dcbd-15f1-b29afafc1805,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Mantra
09e5c690-d99e-2578-3939-ed6c6464d1a4,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chaconne
0a3ab7b0-a4b8-0ea8-80ed-57a7852d4ac7,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Block chord style
0a451882-bbb2-c408-a6d9-37a73e094ed2,a384ee29-60a6-4b0a-bb74-cd448363e12f,Visual,Visual : Drama
0a4cbbf5-a9ce-49f7-bc30-d75d5364c0af,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Indian Classical
0a4cee56-58c3-0874-1f49-6952d43e3f20,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Acidcore
0a4f0f52-047e-3210-49c4-ad77010fba4c,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Polish pop
0a58cc9b-1975-54c7-96bc-59b1d0247003,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Entekhno
0a784dd5-a4cd-4a6c-a52a-853c90a76654,ca7fd560-9d5a-4f00-8a06-ddf6602e5416,Enneagram,Type 9 - Mediator
0aeb76aa-0f9b-254b-7bb9-b685d775bc26,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chimurenga music
0af3ebf0-3b88-d541-3fd4-cb1f9808a7b6,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Work Songs
0b1787fe-99e2-140e-3799-5cefa7bc31c9,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,ostinato
0b20859e-4cc0-3fb4-b478-27072444aa7d,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Muziki wa dansi
0b577f6a-8832-84ad-df41-f42114fa0c01,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,"Creative, Experimental & Repetitive Music"
0b85935b-87f3-8e62-9eab-d7e63d644697,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Urban
0b879427-cb06-ccdb-04fb-10f8079770f8,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Abstract
0b897061-b94f-477f-9d72-06491f14a8de,fbd03361-1248-452d-97d9-40142566b764,Voice Family,Instrumental
0b934a34-8d3a-b58d-88d2-d076d1a42b2b,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Bhangra
0ba0512f-4846-4f3d-9ed8-66be05b0f2ba,bbed6dc9-c752-4b2c-9a9c-40b2264e7fdc,MBTI,INFJ
0ba3ec16-7f46-c037-be2e-f8d4a58a9b80,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Rap metal
0ba4b939-d371-8384-cc50-1d43dba6a80f,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chaabi
0bd3a602-6c8f-4a85-5ce9-d1ecc467ce66,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Retro-swing
0bec5c01-0f33-4974-8426-940cf5978a19,8de7e7f9-b2ca-4ecc-be62-56da1a2e6e6e,Situation,Uplift / motivate
0c32228e-e078-9c4f-a454-d85f77da0863,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Sonnet
0c74545c-2f88-7ad6-ffae-0633b616b232,917cf1c3-df63-4cf9-8918-ef0cf814882e,Soundkey,G b minor / Sol b mineur
0c8a41bb-761b-38b5-88d9-eed6c14f4784,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Hard Rock
0cbb7b90-ae9f-f296-59f3-33f6094da3ad,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Anti-music / Anti-art
0ccebf1b-5969-4c92-4510-04e33ea52162,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Anti-Christian
0cd64ee8-a878-a0c3-6dfc-6f6b40df7afb,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Concept Album
0cfef57b-ebf5-21e2-a32c-a2770a45fbe6,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,AOR (Album oriented rock)
0d0cdadf-7cab-fc9b-342c-872865fe87ed,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Stream of consciousness
0d0fa5cc-e4a3-7338-4bca-eae1f611351e,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Horns/Brass Section
0d1db429-045e-42ab-936d-4bd2d353e9f1,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Orchestral
0d303d18-e4b3-f690-a9d4-f139e68671bc,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Progressive Metal
0d8f6052-9d9e-49af-9f69-084d5f03eb1b,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Avant Garde Music
0d9f9b5b-8cfd-03ca-f27a-0aaafdf9448b,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chiptune / Bitpop / 8-bit music
0dce5ab8-eea3-401c-8dc3-e9860abb8df1,c3dc5e79-7da5-454e-8761-2159b038be22,Theme,Youth & Generations
0e1b9cef-ecf9-479e-9928-de0e4e07d1b5,3132f4f1-6e8c-43ad-b97f-c42b60d01429,Ego Equilibrium,Perception of the world
0e2a64c9-2da1-0d79-ef99-602b7d4aef30,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,Clubbin / Dance Floor
0e31c264-e1d0-9f31-ca41-368377b97744,8de7e7f9-b2ca-4ecc-be62-56da1a2e6e6e,Situation,Wisdom
0e3d7114-896f-19ac-d404-1be3b4d21c84,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Mariachi
0e48c9ce-687a-41c6-bf74-99be539b736a,c3dc5e79-7da5-454e-8761-2159b038be22,Theme,Music
0e567454-e17a-093c-004f-c5daa0e8b925,4b18e943-ebdf-421a-b711-704e09dedcd1,Language,Kannada
0e5d5934-00de-efea-82ba-5bced3998ee0,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,fierce
0e85fab6-ca61-8697-28c4-d33304b74598,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Canon
0ebed8f4-0ee8-7d25-0233-358cfa8b50b4,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Worst of Jury
0ec407e6-4495-d813-ed3d-92682617ab12,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Proto?synthpop
0f009d11-53fd-52c7-fcf3-b12a853da171,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,determined
0f0549cd-2b5d-48fb-7867-03c94342052f,fbd03361-1248-452d-97d9-40142566b764,Voice Family,Fronted hardcore female (The Plasmatics)
0f09bb75-9754-7678-970c-ff95e8d41135,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Zaouli
0f1d3270-29f1-2ae6-1093-ce9e8a5a22ac,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Depressive metal
0f2cbb0b-3575-8d5d-0da6-1c7b042958cc,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Funk Rock /Funk (Rap) Metal /Rap Rock
0f3c1796-625b-0617-21ce-92e19a8f74f6,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,METAL
0f3fbac6-adc6-4e86-8319-e82ac82aeb46,c3dc5e79-7da5-454e-8761-2159b038be22,Theme,Separation & Good Byes
0f41d108-a6a0-4c89-b9b5-801e528df6d3,3132f4f1-6e8c-43ad-b97f-c42b60d01429,Ego Equilibrium,Prosaicness
0f4a020c-a3cf-8de1-9661-43db2fa21f7a,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Etude & suite....
0f4e2ddc-a267-d8b4-07f0-8f3e87dd2e3c,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Skazz
0f54fc0e-a8b3-475e-8388-f9e7324a9e2b,8de7e7f9-b2ca-4ecc-be62-56da1a2e6e6e,Situation,Rodeo
0f6e195e-a6ea-1c09-da3e-440ad76a5d18,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Virtual monkey - Gustave Orlando Zimbana (Goz)
0f743df4-b6f2-8145-67fa-253427ca90de,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Comedy rock
0f78e320-3de0-f5e9-1aa1-596a4299d5ca,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Chicago blues
1012fbc8-f9fd-2869-753b-5aa8ae25c357,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Space Rock
10171551-f9cf-7972-4e44-880e61fe6c58,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Schranz
101ab684-f0db-8173-1dd8-c3e7c763a391,a384ee29-60a6-4b0a-bb74-cd448363e12f,Visual,Visual : Hospital/Medical
101d9a1c-41ff-b64e-4ee6-ede541dadce7,0e532c9d-ab1f-4f11-be06-4a04bdd4e646,Fact,1900-1909
104ac159-974b-14ce-7a73-63d91126f4f9,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,sentimental
104c6f92-c3bc-b973-ea42-3ffeba21a8ee,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Soul...
10566d87-115d-cc00-3239-488aed4c2613,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,vertical
106089d0-7afd-46b2-bc92-a17b3a29d086,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Latin Pop - Latin Dance
108ed393-34e4-c9c5-0756-583b9f3eca98,4b18e943-ebdf-421a-b711-704e09dedcd1,Language,Brazilian
1091f004-64d9-5835-ee49-76b123e564b2,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Cape jazz
10936331-149d-bfea-f8ea-70cfe8b2836d,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,positive
10b25425-2f30-f0c5-bffa-ec729f7c9bd6,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,summery
10d5ea74-e798-07a6-70e5-f7e32f629da7,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Breaks
10eaf27b-caa0-8cd7-daaf-d0cd58482675,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Igbo rap (Nigerian Hip Hop)
10eed8ff-f253-c7bb-9b7f-44a375ecfee2,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Canterbury Scene
10f46196-ebf1-3c53-348e-7b1e4b3a9a7d,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Breakstep / Breakbeat Garage
10f5f145-f68c-19c7-fdaa-56b40b8c309f,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Dreamy
11223cf3-d75e-73af-e4a2-3e00d89d6f75,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Interview
1134eb89-a688-4205-59a4-59b6a153018c,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Demoscene
1145c797-a3b1-c577-362a-c9e3d65d8113,4092cc43-8550-4501-acd2-911b112db36c,Ethnic Group,Asian
116204d6-6a72-94b4-5daa-fd9840de9797,8de7e7f9-b2ca-4ecc-be62-56da1a2e6e6e,Situation,Heartbreak / sorrow
11692d62-73fe-0899-8e06-ff67c20ea922,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Kölsche musik
117bec35-0cc3-44ec-a98f-53a3976d9b21,e2c9567d-7b02-440b-85cc-2411749b08d7,Genre,Pop Rock
118f191b-4cc4-62ca-2c5d-e4e0133da573,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Duet
11de0129-eb7f-4ec4-e2ea-81b39a4aae9e,97f8a5cb-5a0f-47f2-948b-d8c40c470517,Sub-style,ELECTRO
11fad47c-fc9e-7c82-6ea8-14f6f4ee15fa,01d03c9b-1a50-4921-a896-d01372bab5bf,Mood,inviting
11fbde83-cc5f-4ee5-d517-8ab43c1a8ba4,fbd03361-1248-452d-97d9-40142566b764,Voice Family,Lisping
11fcb38e-1e92-b30a-3420-c47127976f83,e8fdf981-8d7d-4506-b463-20d8223585b9,Keyword,Sha'abi
